time,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,lctrl_pos_x,lctrl_pos_y,lctrl_pos_z,lctrl_rot_x,lctrl_rot_y,lctrl_rot_z,rctrl_pos_x,rctrl_pos_y,rctrl_pos_z,rctrl_rot_x,rctrl_rot_y,rctrl_rot_z
28.6536,0.251468,1.609677,0.443190,354.765000,50.410340,21.685120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.6646,0.252446,1.610112,0.442247,354.822100,50.708330,21.713480,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.6759,0.253479,1.610609,0.441081,354.869500,50.962090,21.689550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.6869,0.254513,1.611125,0.439802,354.926200,51.252200,21.677600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.6982,0.255581,1.611669,0.438321,354.960800,51.521770,21.582850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.7092,0.256619,1.612291,0.436742,355.002500,51.801690,21.485400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.7204,0.257691,1.612976,0.434954,354.960000,52.051760,21.394760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.7327,0.258734,1.613710,0.433141,354.847600,52.321410,21.271160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.7439,0.259810,1.614509,0.431102,354.692000,52.547750,21.168290,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.7642,0.261852,1.616020,0.426847,354.421700,52.950530,21.025730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.7758,0.262847,1.616682,0.424501,354.325300,53.124840,20.966590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.7866,0.263857,1.617323,0.422103,354.238200,53.322850,20.921230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.7977,0.264840,1.617928,0.419569,354.187000,53.485780,20.818320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.8087,0.265806,1.618495,0.417046,354.126100,53.686150,20.736170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.8201,0.266793,1.619028,0.414429,354.073900,53.809630,20.660540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.8312,0.267707,1.619545,0.411767,354.035300,53.938790,20.538140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.8423,0.268604,1.620103,0.409006,354.012400,54.026900,20.414960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.8534,0.269453,1.620676,0.406206,353.967900,54.177120,20.304150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.8645,0.270293,1.621250,0.403291,353.908100,54.290450,20.185780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.8759,0.271118,1.621833,0.400383,353.865300,54.430400,20.093570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.8868,0.271861,1.622433,0.397474,353.882600,54.573310,19.981800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.8980,0.272599,1.622990,0.394586,353.896500,54.641470,19.887170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.9090,0.273252,1.623576,0.391665,353.978100,54.710540,19.831830,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.9202,0.273894,1.624157,0.388808,354.022600,54.764340,19.749160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.9314,0.274494,1.624814,0.385816,354.101100,54.783990,19.692000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.9424,0.275069,1.625493,0.382840,354.139100,54.832400,19.595840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.9537,0.275624,1.626138,0.379933,354.150500,54.898650,19.509920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.9645,0.276159,1.626744,0.377021,354.145700,54.938140,19.407590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.9760,0.276615,1.627403,0.374140,354.207900,54.995990,19.296560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.9870,0.277084,1.628027,0.371267,354.246300,55.024830,19.214750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.9980,0.277546,1.628643,0.368455,354.259800,55.024060,19.075630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.0090,0.277970,1.629270,0.365629,354.279200,55.046750,18.959880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.0204,0.278418,1.629858,0.362860,354.265400,55.014060,18.832850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.0314,0.278829,1.630385,0.360187,354.242200,55.002730,18.714600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.0426,0.279196,1.630882,0.357619,354.255500,54.936590,18.556100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.0536,0.279554,1.631331,0.355129,354.266600,54.871660,18.422990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.0646,0.279870,1.631777,0.352647,354.285100,54.793880,18.238950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.0760,0.280226,1.632190,0.350218,354.228000,54.744040,18.071590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.0872,0.280533,1.632614,0.347859,354.173100,54.734520,17.901880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.0981,0.280829,1.633013,0.345576,354.119600,54.705010,17.750300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.1091,0.281072,1.633369,0.343280,354.082200,54.668650,17.612760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.1202,0.281297,1.633676,0.341108,354.053000,54.625270,17.506930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.1313,0.281471,1.633931,0.338976,354.041300,54.535950,17.381770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.1423,0.281600,1.634192,0.336885,354.055100,54.414720,17.271730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.1540,0.281663,1.634465,0.334933,354.064100,54.357620,17.171480,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.1646,0.281710,1.634715,0.332927,354.057800,54.224820,17.107110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.1758,0.281707,1.634975,0.331026,354.052800,54.082940,17.031520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.1870,0.281643,1.635293,0.329079,354.092700,53.946850,16.983920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.1981,0.281571,1.635645,0.327131,354.137300,53.781240,16.916310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.2090,0.281504,1.636018,0.325073,354.153900,53.614910,16.866500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.2203,0.281360,1.636489,0.323082,354.226000,53.479970,16.776200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.2313,0.281207,1.636970,0.321140,354.260300,53.339300,16.673690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.2426,0.280996,1.637466,0.319261,354.313600,53.156060,16.582760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.2536,0.280720,1.637973,0.317526,354.399400,52.878720,16.501090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.2646,0.280304,1.638436,0.315967,354.507700,52.456040,16.406550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.2760,0.279746,1.638920,0.314692,354.703500,51.831490,16.333530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.2871,0.278940,1.639346,0.313816,354.969400,50.883270,16.161110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.2981,0.278136,1.639812,0.313440,355.269700,49.680060,15.833320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.3091,0.276951,1.640083,0.313296,355.609500,47.979910,15.274990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.3203,0.275624,1.640275,0.313441,355.957200,46.105240,14.669620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.3318,0.274000,1.640368,0.313926,356.355600,43.933110,13.988180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.3427,0.272207,1.640430,0.314511,356.770000,41.596800,13.362320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.3551,0.270308,1.640521,0.315234,357.144700,39.250010,12.700290,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.3659,0.268199,1.640660,0.316001,357.446200,36.940480,12.056540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.3868,0.263894,1.641167,0.317530,357.819200,32.612520,10.878880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.3978,0.261713,1.641450,0.318330,357.909700,30.667880,10.362340,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.4088,0.259611,1.641736,0.318993,357.949400,28.921570,9.934384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.4200,0.257622,1.642039,0.319701,357.946900,27.372740,9.576383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.4313,0.255765,1.642356,0.320304,357.860600,26.122810,9.343404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.4424,0.254036,1.642656,0.320946,357.708000,25.156280,9.249033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.4535,0.252486,1.642918,0.321614,357.535500,24.325080,9.246062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.4646,0.251061,1.643097,0.322328,357.356000,23.732400,9.348776,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.4760,0.249745,1.643164,0.323158,357.177800,23.173190,9.478479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.4867,0.248497,1.643149,0.324046,357.085700,22.759380,9.609928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.4979,0.247333,1.643029,0.325082,356.988400,22.392550,9.727952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.5090,0.246308,1.642757,0.326173,356.928800,22.203100,9.842698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.5202,0.245410,1.642450,0.327444,356.900200,22.087610,9.987310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.5313,0.244650,1.642050,0.328778,356.937700,22.096380,10.167260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.5427,0.244031,1.641531,0.330329,356.945300,22.115670,10.364170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.5536,0.243403,1.641008,0.332053,356.981700,22.181800,10.523160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.5647,0.242902,1.640393,0.333951,357.012900,22.211440,10.702700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.5759,0.242413,1.639791,0.335997,357.074500,22.221610,10.841380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.5869,0.241980,1.639085,0.338257,357.116300,22.223050,10.992750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.5980,0.241568,1.638350,0.340720,357.150900,22.231090,11.110040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.6091,0.241217,1.637527,0.343348,357.193900,22.200200,11.232830,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.6202,0.240907,1.636665,0.346176,357.246400,22.152300,11.335700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.6314,0.240622,1.635733,0.349113,357.348400,22.085290,11.443510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.6425,0.240346,1.634681,0.352322,357.425500,22.001820,11.483370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.6537,0.240125,1.633604,0.355648,357.525600,21.897010,11.550790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.6648,0.239868,1.632461,0.359160,357.626000,21.787940,11.562530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.6765,0.239676,1.631289,0.362776,357.732100,21.655450,11.587190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.6871,0.239471,1.630026,0.366602,357.826000,21.563460,11.606660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.6981,0.239367,1.628746,0.370511,357.914000,21.432540,11.640440,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.7092,0.239286,1.627378,0.374536,357.991900,21.348930,11.651570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.7213,0.239292,1.625950,0.378715,358.067200,21.287710,11.690000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.7315,0.239398,1.624399,0.383016,358.105300,21.262850,11.766110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.7424,0.239547,1.622812,0.387408,358.177600,21.272460,11.847190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.7535,0.239785,1.621194,0.391876,358.231800,21.260370,11.932630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.7669,0.240058,1.619468,0.396422,358.266700,21.263340,12.023620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.7865,0.240803,1.615829,0.405721,358.313600,21.274190,12.065020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.7979,0.241319,1.613928,0.410429,358.276400,21.302250,12.082700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.8092,0.241943,1.612017,0.415168,358.248700,21.370380,12.165320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.8216,0.242609,1.610029,0.420051,358.169000,21.445350,12.243170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.8327,0.243360,1.608025,0.424968,358.091300,21.503690,12.344410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.8530,0.245088,1.603854,0.434967,357.882700,21.632540,12.472610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.8644,0.246050,1.601711,0.440040,357.811600,21.702790,12.548350,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.8758,0.247024,1.599477,0.445151,357.740600,21.761100,12.601790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.8868,0.248025,1.597253,0.450220,357.705700,21.792860,12.643360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.8979,0.249017,1.594997,0.455278,357.667300,21.834380,12.715210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.9086,0.250056,1.592738,0.460365,357.617600,21.840270,12.747580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.9199,0.251118,1.590492,0.465424,357.603800,21.836250,12.775210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.9313,0.252194,1.588210,0.470466,357.551100,21.873800,12.817000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.9424,0.253277,1.586000,0.475354,357.589000,21.922650,12.874090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.9534,0.254306,1.583819,0.480185,357.670200,21.988090,12.889660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.9644,0.255363,1.581597,0.484984,357.690200,22.048820,12.938200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.9775,0.256363,1.579471,0.489707,357.770100,22.106380,13.012270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.9880,0.257339,1.577391,0.494344,357.804500,22.098130,13.036380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.0086,0.259236,1.573380,0.503277,357.841100,22.024320,13.139180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.0202,0.260192,1.571443,0.507585,357.835400,21.991530,13.249370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.0323,0.261185,1.569546,0.511771,357.811500,21.941170,13.341060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.0430,0.262187,1.567744,0.515741,357.804200,21.914900,13.411410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.0537,0.263254,1.565930,0.519599,357.775300,21.908300,13.474410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.0643,0.264366,1.564168,0.523270,357.789100,21.991990,13.553470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.0753,0.265574,1.562393,0.526815,357.759600,22.102000,13.641400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.0866,0.266830,1.560739,0.530126,357.748900,22.362500,13.742900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.0977,0.268291,1.559126,0.533245,357.694700,22.714530,13.875880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.1087,0.269899,1.557516,0.536252,357.621700,23.189100,14.034590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.1198,0.271726,1.556001,0.538946,357.613800,23.859140,14.259040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.1310,0.273692,1.554518,0.541497,357.664000,24.686190,14.508610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.1422,0.275934,1.552993,0.543829,357.765700,25.738860,14.794710,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.1533,0.278307,1.551443,0.545986,358.005900,26.978060,15.111880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.1644,0.280712,1.549883,0.547937,358.331600,28.272150,15.465990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.1757,0.283155,1.548262,0.549591,358.740500,29.733200,15.917280,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.1867,0.285595,1.546720,0.550979,359.197100,31.155180,16.395600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.1981,0.288058,1.545251,0.552060,359.635400,32.626670,16.942920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.2089,0.290542,1.543869,0.552987,359.987500,34.048430,17.448180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.2203,0.292843,1.542717,0.553597,0.304591,35.493840,17.954970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.2313,0.295108,1.541659,0.554005,0.558575,36.874800,18.438160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.2423,0.297231,1.540785,0.554185,0.778714,38.204990,18.903310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.2535,0.299204,1.540009,0.554239,0.953408,39.452700,19.342340,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.2644,0.301060,1.539367,0.554167,1.107044,40.606700,19.788700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.2760,0.302721,1.538897,0.553963,1.220496,41.584540,20.136160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.2868,0.304338,1.538530,0.553661,1.320411,42.459980,20.481980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.2987,0.305718,1.538310,0.553288,1.366580,43.195160,20.686390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.3092,0.307046,1.538145,0.552800,1.439072,43.846050,20.872970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
