time,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,lctrl_pos_x,lctrl_pos_y,lctrl_pos_z,lctrl_rot_x,lctrl_rot_y,lctrl_rot_z,rctrl_pos_x,rctrl_pos_y,rctrl_pos_z,rctrl_rot_x,rctrl_rot_y,rctrl_rot_z
78.6208,-0.054881,1.579127,0.342804,31.058430,326.185200,358.464000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
78.6316,-0.054383,1.579202,0.343167,30.969280,326.270100,358.481900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
78.6426,-0.053865,1.579317,0.343498,30.913200,326.359500,358.489600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
78.6543,-0.053430,1.579404,0.343820,30.834270,326.479700,358.505400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
78.6648,-0.052940,1.579489,0.344124,30.742940,326.580600,358.491300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
78.6762,-0.052474,1.579601,0.344429,30.686120,326.726100,358.533700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
78.6874,-0.051866,1.579711,0.344701,30.618800,326.844200,358.541100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
78.6982,-0.051359,1.579813,0.344965,30.562900,326.997200,358.539400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
78.7094,-0.050862,1.579913,0.345207,30.528960,327.138200,358.551200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
78.7206,-0.050346,1.580052,0.345407,30.520240,327.277500,358.560200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
78.7316,-0.049903,1.580127,0.345593,30.451990,327.424600,358.556400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
78.7429,-0.049438,1.580254,0.345756,30.414900,327.543100,358.532600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
78.7546,-0.049027,1.580328,0.345909,30.367600,327.678300,358.554800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
78.7648,-0.048582,1.580462,0.346050,30.379270,327.786600,358.550900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
78.7762,-0.048208,1.580519,0.346174,30.357400,327.962900,358.608300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
78.7877,-0.047754,1.580586,0.346291,30.336330,328.110100,358.641000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
78.7982,-0.047386,1.580655,0.346430,30.318290,328.256700,358.653800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
78.8093,-0.047051,1.580707,0.346571,30.307670,328.409100,358.687500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
78.8210,-0.046700,1.580764,0.346684,30.292430,328.571500,358.702500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
78.8315,-0.046387,1.580836,0.346798,30.298590,328.696500,358.697900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
78.8426,-0.046061,1.580910,0.346895,30.310720,328.847500,358.775800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
78.8544,-0.045791,1.580938,0.346989,30.265220,328.963900,358.808200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
78.8650,-0.045521,1.581048,0.347064,30.288040,329.096500,358.850100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
78.8764,-0.045214,1.581106,0.347130,30.276320,329.204300,358.921400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
78.8874,-0.044898,1.581154,0.347218,30.244960,329.304500,358.968700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
78.8982,-0.044656,1.581241,0.347315,30.245450,329.450800,359.026800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
78.9091,-0.044425,1.581321,0.347435,30.215450,329.586400,359.045600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
78.9210,-0.044142,1.581407,0.347562,30.169920,329.709500,359.067000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
78.9314,-0.043919,1.581473,0.347692,30.101060,329.867300,359.116200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
78.9427,-0.043643,1.581571,0.347818,30.087930,329.997300,359.168800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
78.9544,-0.043404,1.581623,0.347925,30.063210,330.115800,359.159300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
78.9648,-0.043155,1.581658,0.348022,30.050260,330.259000,359.210000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
78.9762,-0.042895,1.581681,0.348112,30.032490,330.371400,359.213700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
78.9879,-0.042629,1.581720,0.348217,30.042220,330.474700,359.230900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
78.9982,-0.042447,1.581722,0.348314,30.049100,330.603700,359.241800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.0092,-0.042261,1.581731,0.348400,30.066170,330.730000,359.248400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.0208,-0.042028,1.581727,0.348499,30.078080,330.831900,359.256400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.0316,-0.041860,1.581711,0.348598,30.086440,330.959800,359.265100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.0425,-0.041637,1.581699,0.348703,30.109570,331.065200,359.304700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.0542,-0.041441,1.581618,0.348821,30.093630,331.152100,359.301700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.0649,-0.041238,1.581614,0.348913,30.169380,331.273100,359.333000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.0763,-0.041071,1.581513,0.349003,30.178070,331.385800,359.356300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.0874,-0.040866,1.581472,0.349130,30.212920,331.444200,359.369400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.0982,-0.040755,1.581446,0.349278,30.206950,331.523500,359.365600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.1093,-0.040620,1.581455,0.349437,30.188190,331.568000,359.321000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.1208,-0.040452,1.581429,0.349598,30.135310,331.615800,359.306100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.1317,-0.040322,1.581415,0.349742,30.113220,331.707300,359.323900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.1427,-0.040163,1.581389,0.349877,30.081370,331.758200,359.282700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.1546,-0.039972,1.581372,0.350015,30.080510,331.805300,359.292800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.1647,-0.039817,1.581371,0.350103,30.096330,331.912100,359.303600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.1762,-0.039618,1.581378,0.350194,30.106390,331.934800,359.278900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.1875,-0.039466,1.581398,0.350277,30.125770,332.017400,359.271900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.1982,-0.039316,1.581408,0.350369,30.127520,332.095500,359.281200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.2093,-0.039201,1.581385,0.350444,30.088250,332.204100,359.257200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.2212,-0.039020,1.581408,0.350527,30.087190,332.274700,359.244000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.2316,-0.038845,1.581439,0.350619,30.087760,332.319600,359.202500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.2427,-0.038688,1.581419,0.350691,30.042010,332.382600,359.157400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.2540,-0.038538,1.581450,0.350758,30.057290,332.428500,359.112800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.2648,-0.038378,1.581445,0.350804,30.045820,332.481100,359.086900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.2761,-0.038218,1.581462,0.350868,30.062180,332.483500,359.029100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.2886,-0.038110,1.581464,0.350903,30.096440,332.550900,359.022200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.3092,-0.037875,1.581423,0.351008,30.141980,332.621300,358.999600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.3208,-0.037782,1.581405,0.351060,30.155050,332.679800,359.001400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.3314,-0.037689,1.581427,0.351132,30.193940,332.725600,359.023400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.3426,-0.037624,1.581420,0.351190,30.186310,332.778700,359.021800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.3541,-0.037567,1.581422,0.351241,30.184590,332.842900,359.089500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.3648,-0.037523,1.581419,0.351288,30.177900,332.850600,359.115800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.3760,-0.037487,1.581412,0.351338,30.175180,332.892000,359.162500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.3872,-0.037465,1.581392,0.351373,30.167220,332.919900,359.195700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.3982,-0.037466,1.581396,0.351395,30.193220,332.985400,359.247400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.4092,-0.037448,1.581376,0.351412,30.207060,333.021600,359.287400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.4209,-0.037455,1.581342,0.351421,30.206820,333.065900,359.313400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.4316,-0.037442,1.581353,0.351432,30.264570,333.103500,359.346600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.4425,-0.037435,1.581316,0.351443,30.264140,333.125900,359.370100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.4541,-0.037442,1.581289,0.351449,30.269840,333.154000,359.397600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.4648,-0.037448,1.581287,0.351459,30.284820,333.169300,359.409100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.4764,-0.037436,1.581263,0.351480,30.287860,333.168600,359.410100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.4877,-0.037420,1.581226,0.351496,30.284160,333.160200,359.395500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.4983,-0.037358,1.581176,0.351529,30.293750,333.119600,359.334300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.5093,-0.037248,1.581108,0.351611,30.312580,333.084300,359.213800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.5210,-0.037082,1.581025,0.351722,30.298940,333.049200,359.117900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.5315,-0.036908,1.580953,0.351863,30.286870,333.030300,358.956700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.5425,-0.036657,1.580852,0.352049,30.287010,333.056000,358.845000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.5542,-0.036435,1.580727,0.352220,30.268700,333.121900,358.694100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.5651,-0.036094,1.580627,0.352442,30.302670,333.156500,358.532800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.5763,-0.035738,1.580507,0.352662,30.327770,333.222500,358.386200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.5875,-0.035341,1.580320,0.352893,30.340750,333.338600,358.286600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.5982,-0.034937,1.580149,0.353118,30.385850,333.470600,358.170900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.6091,-0.034500,1.579976,0.353342,30.460290,333.632900,358.082900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.6209,-0.034058,1.579779,0.353559,30.526970,333.794600,358.009400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.6316,-0.033618,1.579581,0.353770,30.600830,333.979300,357.997100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.6427,-0.033177,1.579429,0.353974,30.704020,334.154400,357.981100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.6546,-0.032771,1.579274,0.354159,30.762290,334.331100,357.956800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.6650,-0.032343,1.579142,0.354341,30.797070,334.501200,357.934800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.6770,-0.031911,1.579068,0.354513,30.841400,334.665600,357.928800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.6890,-0.031549,1.579018,0.354657,30.843080,334.854200,357.920700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.7092,-0.030831,1.579034,0.354917,30.861430,335.161800,357.991400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.7205,-0.030532,1.579036,0.355010,30.836690,335.311400,358.034600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.7313,-0.030218,1.579081,0.355101,30.817650,335.389300,358.049200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.7422,-0.029997,1.579141,0.355164,30.809680,335.508100,358.102000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.7542,-0.029766,1.579205,0.355225,30.795590,335.582200,358.144900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.7647,-0.029557,1.579216,0.355262,30.727400,335.613800,358.149500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.7760,-0.029411,1.579256,0.355283,30.685130,335.654900,358.139700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.7873,-0.029304,1.579303,0.355290,30.684410,335.649900,358.136500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.7981,-0.029191,1.579303,0.355296,30.621510,335.712200,358.192200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.8092,-0.029120,1.579321,0.355290,30.625380,335.715400,358.203700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.8211,-0.029037,1.579320,0.355295,30.627520,335.684000,358.196500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.8314,-0.028991,1.579329,0.355292,30.615050,335.690600,358.200300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.8425,-0.028970,1.579346,0.355279,30.569370,335.697800,358.223800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.8542,-0.028955,1.579367,0.355292,30.556530,335.676100,358.198600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.8646,-0.028964,1.579387,0.355316,30.508830,335.692300,358.262800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.8761,-0.029015,1.579406,0.355354,30.440880,335.716300,358.326300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.8874,-0.029021,1.579448,0.355422,30.401890,335.734700,358.359500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.8982,-0.029048,1.579509,0.355495,30.376340,335.785100,358.423200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.9090,-0.029033,1.579564,0.355593,30.309410,335.796100,358.429400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.9206,-0.029038,1.579623,0.355692,30.263430,335.882800,358.502400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.9317,-0.029066,1.579646,0.355795,30.184570,335.958000,358.535500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.9423,-0.029041,1.579690,0.355918,30.142120,336.037600,358.601800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.9540,-0.029033,1.579739,0.356047,30.115350,336.138400,358.684400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.9653,-0.029011,1.579720,0.356181,30.062260,336.258500,358.786200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.9761,-0.029037,1.579714,0.356315,30.034190,336.378800,358.866200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.9873,-0.029003,1.579697,0.356440,30.033290,336.465200,358.923500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
79.9982,-0.028993,1.579653,0.356566,30.023800,336.563000,358.986800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
80.0091,-0.028964,1.579591,0.356681,30.005360,336.663300,359.054800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
80.0207,-0.028932,1.579577,0.356804,30.003200,336.741100,359.077500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
80.0313,-0.028930,1.579577,0.356927,30.006430,336.839700,359.120700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
80.0425,-0.028849,1.579569,0.357047,30.008050,336.873100,359.127600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
80.0543,-0.028771,1.579513,0.357161,29.981750,336.933400,359.181200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
80.0647,-0.028718,1.579504,0.357247,30.013310,336.998800,359.190100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
80.0760,-0.028633,1.579467,0.357294,30.029440,337.033500,359.202200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
80.0873,-0.028520,1.579475,0.357337,30.086420,337.068000,359.204300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
80.0983,-0.028397,1.579486,0.357354,30.113710,337.062000,359.197800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
80.1094,-0.028266,1.579486,0.357367,30.123740,337.090300,359.214200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
80.1209,-0.028110,1.579527,0.357384,30.120700,337.136100,359.225000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
80.1313,-0.027939,1.579594,0.357400,30.099520,337.143100,359.215700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
80.1427,-0.027621,1.579722,0.357424,30.033260,337.194700,359.241200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
80.1540,-0.027364,1.579842,0.357410,29.979170,337.262000,359.245500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
80.1648,-0.027116,1.579917,0.357367,29.895140,337.333800,359.242200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
80.1767,-0.026846,1.580006,0.357303,29.844150,337.417600,359.278300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
80.1876,-0.026570,1.580089,0.357214,29.794070,337.531300,359.330000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
80.1981,-0.026247,1.580187,0.357130,29.757740,337.586800,359.347300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
80.2093,-0.025985,1.580256,0.357023,29.717240,337.716600,359.383900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.302809,1.750199,-2.350044,326.378100,55.157410,190.565200
