timestamp,trial,phase,silent,cross_x,cross_y,cross_z,hand_unity_x,hand_unity_y,hand_unity_z,hand_raw_x,hand_raw_y,hand_raw_z,vel_x,vel_y,vel_z,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,head_rot_w
4.7748,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0032,1.1979,0.8285,0.5968,0.1027,0.1709,0.0567,-0.0545,0.0447,-0.0147,1.5706,0.3576,0.3706,0.0434,0.0467,0.9266
4.7896,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0028,1.1972,0.8289,0.5968,0.1020,0.1712,0.0402,-0.0479,0.0360,-0.0140,1.5705,0.3582,0.3707,0.0436,0.0457,0.9266
4.7977,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0024,1.1963,0.8295,0.5969,0.1013,0.1716,0.0444,-0.0819,0.0511,-0.0134,1.5704,0.3589,0.3709,0.0442,0.0445,0.9266
4.8080,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0023,1.1958,0.8297,0.5969,0.1006,0.1719,0.0294,-0.0654,0.0372,-0.0128,1.5703,0.3595,0.3714,0.0453,0.0437,0.9264
4.8192,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0021,1.1951,0.8300,0.5969,0.0999,0.1721,0.0219,-0.0660,0.0321,-0.0122,1.5702,0.3600,0.3718,0.0461,0.0431,0.9262
4.8308,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0020,1.1940,0.8303,0.5970,0.0986,0.1725,0.0160,-0.0803,0.0298,-0.0117,1.5700,0.3606,0.3720,0.0472,0.0425,0.9260
4.8414,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0019,1.1928,0.8306,0.5971,0.0980,0.1727,0.0113,-0.0932,0.0281,-0.0111,1.5699,0.3611,0.3723,0.0482,0.0420,0.9259
4.8527,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0019,1.1918,0.8308,0.5971,0.0975,0.1729,0.0061,-0.0906,0.0235,-0.0106,1.5698,0.3616,0.3725,0.0491,0.0411,0.9258
4.8642,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0020,1.1908,0.8310,0.5972,0.0971,0.1731,0.0014,-0.0917,0.0204,-0.0101,1.5697,0.3620,0.3728,0.0501,0.0405,0.9257
4.8749,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0020,1.1897,0.8312,0.5973,0.0967,0.1733,-0.0029,-0.0959,0.0188,-0.0097,1.5696,0.3624,0.3731,0.0508,0.0399,0.9256
4.8864,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0021,1.1887,0.8314,0.5975,0.0964,0.1736,-0.0057,-0.0905,0.0168,-0.0093,1.5696,0.3628,0.3735,0.0517,0.0395,0.9253
4.8977,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0023,1.1877,0.8316,0.5976,0.0962,0.1738,-0.0079,-0.0901,0.0169,-0.0090,1.5695,0.3631,0.3738,0.0521,0.0387,0.9252
4.9087,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0024,1.1868,0.8318,0.5979,0.0961,0.1741,-0.0089,-0.0885,0.0177,-0.0086,1.5695,0.3634,0.3741,0.0527,0.0383,0.9251
4.9196,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0025,1.1859,0.8320,0.5981,0.0960,0.1743,-0.0090,-0.0824,0.0183,-0.0084,1.5694,0.3637,0.3740,0.0534,0.0380,0.9251
4.9315,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0025,1.1853,0.8322,0.5986,0.0959,0.1746,-0.0061,-0.0694,0.0181,-0.0081,1.5695,0.3640,0.3740,0.0541,0.0376,0.9251
4.9417,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0025,1.1847,0.8324,0.5988,0.0958,0.1746,-0.0038,-0.0600,0.0184,-0.0079,1.5695,0.3642,0.3737,0.0546,0.0371,0.9252
4.9565,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0025,1.1844,0.8325,0.5989,0.0957,0.1746,-0.0019,-0.0405,0.0135,-0.0077,1.5695,0.3644,0.3736,0.0549,0.0370,0.9252
4.9644,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0025,1.1841,0.8327,0.5991,0.0957,0.1745,-0.0012,-0.0437,0.0159,-0.0075,1.5695,0.3645,0.3733,0.0551,0.0370,0.9253
4.9747,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0025,1.1839,0.8327,0.5992,0.0957,0.1745,-0.0012,-0.0299,0.0103,-0.0073,1.5695,0.3646,0.3732,0.0551,0.0368,0.9254
4.9861,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0026,1.1836,0.8327,0.5994,0.0957,0.1745,-0.0019,-0.0255,0.0068,-0.0072,1.5695,0.3646,0.3732,0.0550,0.0366,0.9254
4.9976,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0026,1.1834,0.8328,0.5995,0.0957,0.1745,-0.0027,-0.0245,0.0039,-0.0071,1.5695,0.3647,0.3728,0.0552,0.0363,0.9256
5.0087,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0026,1.1831,0.8327,0.5996,0.0956,0.1745,-0.0030,-0.0234,0.0011,-0.0069,1.5695,0.3648,0.3727,0.0548,0.0359,0.9256
5.0195,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0027,1.1829,0.8327,0.5997,0.0955,0.1744,-0.0026,-0.0208,-0.0013,-0.0068,1.5695,0.3648,0.3725,0.0547,0.0359,0.9257
5.0311,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0026,1.1828,0.8326,0.5998,0.0953,0.1741,-0.0002,-0.0167,-0.0034,-0.0068,1.5695,0.3648,0.3725,0.0546,0.0355,0.9258
5.0416,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0026,1.1827,0.8326,0.5998,0.0951,0.1739,0.0026,-0.0146,-0.0051,-0.0067,1.5695,0.3648,0.3726,0.0541,0.0351,0.9258
5.0530,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0025,1.1826,0.8325,0.5998,0.0950,0.1737,0.0044,-0.0118,-0.0051,-0.0066,1.5694,0.3647,0.3725,0.0534,0.0346,0.9259
5.0645,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0024,1.1824,0.8324,0.5999,0.0948,0.1735,0.0066,-0.0107,-0.0052,-0.0066,1.5694,0.3647,0.3726,0.0532,0.0342,0.9258
5.0752,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0023,1.1823,0.8324,0.6000,0.0946,0.1733,0.0081,-0.0099,-0.0052,-0.0066,1.5694,0.3646,0.3726,0.0523,0.0335,0.9259
5.0865,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0022,1.1823,0.8323,0.6002,0.0944,0.1732,0.0082,-0.0084,-0.0045,-0.0065,1.5693,0.3646,0.3725,0.0517,0.0331,0.9260
5.0979,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0021,1.1822,0.8323,0.6004,0.0942,0.1730,0.0082,-0.0074,-0.0041,-0.0065,1.5693,0.3645,0.3723,0.0510,0.0326,0.9261
5.1087,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0020,1.1821,0.8323,0.6007,0.0941,0.1729,0.0079,-0.0065,-0.0036,-0.0065,1.5693,0.3644,0.3722,0.0504,0.0320,0.9262
5.1201,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0020,1.1821,0.8322,0.6010,0.0939,0.1727,0.0069,-0.0055,-0.0030,-0.0065,1.5693,0.3642,0.3723,0.0500,0.0319,0.9262
5.1313,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0019,1.1820,0.8322,0.6016,0.0937,0.1725,0.0062,-0.0054,-0.0028,-0.0065,1.5693,0.3641,0.3722,0.0492,0.0317,0.9263
5.1422,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0019,1.1820,0.8322,0.6019,0.0936,0.1723,0.0053,-0.0052,-0.0025,-0.0065,1.5694,0.3639,0.3722,0.0485,0.0314,0.9263
5.1531,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0018,1.1819,0.8322,0.6021,0.0936,0.1722,0.0043,-0.0047,-0.0024,-0.0065,1.5694,0.3637,0.3718,0.0481,0.0311,0.9265
5.1647,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0018,1.1819,0.8321,0.6024,0.0935,0.1721,0.0032,-0.0043,-0.0023,-0.0065,1.5695,0.3635,0.3716,0.0473,0.0310,0.9267
5.1752,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0018,1.1818,0.8321,0.6026,0.0935,0.1719,0.0024,-0.0043,-0.0025,-0.0065,1.5696,0.3633,0.3712,0.0468,0.0308,0.9269
5.1866,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0018,1.1818,0.8321,0.6028,0.0935,0.1718,0.0017,-0.0039,-0.0024,-0.0065,1.5698,0.3631,0.3707,0.0467,0.0305,0.9271
5.1981,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0018,1.1817,0.8321,0.6030,0.0935,0.1717,0.0010,-0.0038,-0.0024,-0.0064,1.5699,0.3628,0.3702,0.0463,0.0303,0.9273
5.2090,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0018,1.1817,0.8320,0.6031,0.0935,0.1717,0.0005,-0.0036,-0.0022,-0.0064,1.5701,0.3626,0.3695,0.0462,0.0301,0.9276
5.2201,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0018,1.1817,0.8320,0.6032,0.0935,0.1717,0.0002,-0.0033,-0.0018,-0.0063,1.5702,0.3624,0.3689,0.0456,0.0299,0.9279
5.2313,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0018,1.1816,0.8320,0.6032,0.0936,0.1717,0.0005,-0.0034,-0.0014,-0.0063,1.5704,0.3622,0.3679,0.0453,0.0299,0.9283
5.2420,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0018,1.1816,0.8320,0.6032,0.0937,0.1717,0.0007,-0.0034,-0.0012,-0.0062,1.5705,0.3619,0.3671,0.0451,0.0296,0.9286
5.2534,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0017,1.1816,0.8320,0.6032,0.0937,0.1717,0.0007,-0.0031,-0.0010,-0.0061,1.5707,0.3617,0.3663,0.0449,0.0294,0.9289
5.2650,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0017,1.1815,0.8320,0.6032,0.0937,0.1717,0.0008,-0.0028,-0.0011,-0.0058,1.5709,0.3615,0.3656,0.0443,0.0292,0.9292
5.2756,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0017,1.1815,0.8320,0.6032,0.0937,0.1717,0.0007,-0.0027,-0.0013,-0.0056,1.5711,0.3612,0.3653,0.0437,0.0288,0.9294
5.2869,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0017,1.1815,0.8320,0.6031,0.0937,0.1717,0.0005,-0.0023,-0.0012,-0.0054,1.5713,0.3610,0.3650,0.0434,0.0287,0.9295
5.2982,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0017,1.1815,0.8319,0.6031,0.0937,0.1717,0.0002,-0.0021,-0.0011,-0.0051,1.5715,0.3607,0.3647,0.0424,0.0285,0.9297
5.3090,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0017,1.1815,0.8319,0.6031,0.0937,0.1717,-0.0002,-0.0018,-0.0008,-0.0048,1.5717,0.3604,0.3646,0.0414,0.0284,0.9298
5.3203,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0017,1.1814,0.8319,0.6031,0.0937,0.1718,-0.0008,-0.0016,-0.0005,-0.0043,1.5720,0.3601,0.3646,0.0401,0.0281,0.9299
5.3315,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0018,1.1814,0.8319,0.6030,0.0937,0.1719,-0.0018,-0.0015,0.0002,-0.0039,1.5724,0.3597,0.3644,0.0391,0.0277,0.9300
5.3422,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0018,1.1814,0.8320,0.6029,0.0937,0.1720,-0.0026,-0.0013,0.0009,-0.0033,1.5727,0.3594,0.3638,0.0381,0.0271,0.9303
5.3535,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0019,1.1814,0.8320,0.6028,0.0938,0.1720,-0.0030,-0.0011,0.0014,-0.0027,1.5732,0.3592,0.3632,0.0371,0.0264,0.9306
5.3650,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0019,1.1814,0.8320,0.6027,0.0939,0.1721,-0.0031,-0.0009,0.0021,-0.0021,1.5736,0.3589,0.3620,0.0363,0.0257,0.9311
5.3756,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0019,1.1814,0.8321,0.6027,0.0940,0.1722,-0.0034,-0.0008,0.0029,-0.0013,1.5740,0.3587,0.3606,0.0358,0.0247,0.9317
5.3868,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0020,1.1814,0.8321,0.6026,0.0941,0.1723,-0.0032,-0.0007,0.0032,-0.0006,1.5744,0.3584,0.3590,0.0355,0.0233,0.9324
5.3981,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0020,1.1814,0.8321,0.6025,0.0942,0.1724,-0.0032,-0.0007,0.0035,0.0002,1.5748,0.3580,0.3576,0.0351,0.0218,0.9330
5.4128,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0020,1.1814,0.8322,0.6024,0.0944,0.1725,-0.0027,-0.0005,0.0030,0.0009,1.5752,0.3577,0.3565,0.0351,0.0203,0.9334
5.4211,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0021,1.1814,0.8322,0.6020,0.0947,0.1726,-0.0039,-0.0007,0.0037,0.0016,1.5756,0.3574,0.3553,0.0354,0.0188,0.9339
5.4315,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0021,1.1814,0.8322,0.6018,0.0948,0.1726,-0.0027,-0.0006,0.0023,0.0024,1.5760,0.3570,0.3543,0.0356,0.0172,0.9343
5.4417,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0021,1.1814,0.8322,0.6016,0.0949,0.1727,-0.0017,-0.0006,0.0013,0.0032,1.5764,0.3567,0.3531,0.0360,0.0162,0.9348
5.4532,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0021,1.1813,0.8322,0.6014,0.0950,0.1727,-0.0007,-0.0007,0.0006,0.0039,1.5768,0.3563,0.3522,0.0365,0.0152,0.9351
5.4645,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0021,1.1813,0.8322,0.6012,0.0951,0.1727,0.0004,-0.0009,0.0000,0.0045,1.5772,0.3560,0.3512,0.0368,0.0143,0.9355
5.4753,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0021,1.1813,0.8322,0.6011,0.0951,0.1727,0.0014,-0.0009,-0.0004,0.0051,1.5776,0.3557,0.3502,0.0372,0.0137,0.9358
5.4865,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0020,1.1813,0.8322,0.6011,0.0951,0.1727,0.0021,-0.0010,-0.0008,0.0056,1.5779,0.3554,0.3492,0.0376,0.0134,0.9362
5.4982,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0020,1.1813,0.8322,0.6011,0.0951,0.1726,0.0024,-0.0011,-0.0010,0.0061,1.5783,0.3552,0.3481,0.0378,0.0127,0.9366
5.5089,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0020,1.1813,0.8322,0.6011,0.0952,0.1726,0.0025,-0.0013,-0.0015,0.0066,1.5787,0.3550,0.3471,0.0378,0.0128,0.9370
5.5200,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0019,1.1813,0.8321,0.6012,0.0952,0.1725,0.0023,-0.0012,-0.0019,0.0070,1.5790,0.3547,0.3462,0.0378,0.0128,0.9373
5.5314,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0019,1.1812,0.8321,0.6012,0.0952,0.1724,0.0019,-0.0013,-0.0026,0.0074,1.5793,0.3545,0.3453,0.0377,0.0126,0.9376
5.5423,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0019,1.1812,0.8321,0.6012,0.0952,0.1723,0.0017,-0.0015,-0.0029,0.0077,1.5795,0.3542,0.3445,0.0372,0.0126,0.9380
5.5569,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0019,1.1812,0.8320,0.6012,0.0952,0.1723,0.0013,-0.0013,-0.0025,0.0079,1.5798,0.3540,0.3442,0.0365,0.0125,0.9381
5.5647,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0019,1.1812,0.8320,0.6011,0.0953,0.1722,0.0013,-0.0018,-0.0034,0.0081,1.5801,0.3537,0.3435,0.0358,0.0122,0.9384
5.5753,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0019,1.1812,0.8320,0.6011,0.0953,0.1722,0.0007,-0.0013,-0.0023,0.0082,1.5803,0.3535,0.3431,0.0347,0.0119,0.9386
5.5865,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0019,1.1812,0.8320,0.6011,0.0954,0.1723,0.0004,-0.0011,-0.0016,0.0083,1.5805,0.3534,0.3423,0.0336,0.0116,0.9389
5.5983,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0019,1.1812,0.8320,0.6011,0.0954,0.1723,0.0002,-0.0009,-0.0010,0.0084,1.5807,0.3532,0.3418,0.0322,0.0115,0.9392
5.6091,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0019,1.1812,0.8320,0.6010,0.0955,0.1723,0.0004,-0.0010,-0.0005,0.0084,1.5809,0.3530,0.3413,0.0308,0.0113,0.9394
5.6198,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0019,1.1811,0.8320,0.6010,0.0955,0.1723,0.0007,-0.0010,-0.0001,0.0083,1.5810,0.3529,0.3408,0.0294,0.0113,0.9396
5.6313,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0018,1.1811,0.8320,0.6009,0.0955,0.1723,0.0011,-0.0010,-0.0001,0.0083,1.5812,0.3528,0.3404,0.0280,0.0113,0.9398
5.6422,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0018,1.1811,0.8320,0.6008,0.0955,0.1722,0.0013,-0.0010,-0.0004,0.0082,1.5813,0.3527,0.3400,0.0265,0.0115,0.9400
5.6532,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0018,1.1811,0.8319,0.6008,0.0955,0.1722,0.0014,-0.0008,-0.0009,0.0080,1.5814,0.3526,0.3397,0.0249,0.0116,0.9401
5.6647,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0018,1.1811,0.8319,0.6008,0.0955,0.1721,0.0012,-0.0007,-0.0016,0.0079,1.5816,0.3525,0.3394,0.0235,0.0114,0.9403
5.6755,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0018,1.1811,0.8319,0.6007,0.0955,0.1721,0.0011,-0.0007,-0.0022,0.0077,1.5817,0.3524,0.3390,0.0220,0.0116,0.9405
5.6867,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0018,1.1811,0.8319,0.6007,0.0954,0.1720,0.0011,-0.0007,-0.0024,0.0074,1.5818,0.3523,0.3388,0.0206,0.0119,0.9405
5.6982,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0018,1.1811,0.8318,0.6008,0.0954,0.1720,0.0010,-0.0007,-0.0024,0.0072,1.5820,0.3522,0.3387,0.0189,0.0118,0.9406
5.7093,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0018,1.1811,0.8318,0.6008,0.0954,0.1719,0.0008,-0.0006,-0.0021,0.0070,1.5821,0.3521,0.3383,0.0170,0.0120,0.9408
5.7202,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0018,1.1811,0.8318,0.6009,0.0954,0.1719,0.0005,-0.0005,-0.0016,0.0066,1.5822,0.3520,0.3382,0.0153,0.0123,0.9409
5.7316,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0018,1.1811,0.8318,0.6009,0.0953,0.1719,0.0002,-0.0005,-0.0009,0.0063,1.5823,0.3519,0.3380,0.0132,0.0128,0.9410
5.7424,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0018,1.1811,0.8318,0.6009,0.0953,0.1719,0.0000,-0.0004,-0.0005,0.0060,1.5824,0.3518,0.3383,0.0109,0.0132,0.9409
5.7538,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0018,1.1811,0.8318,0.6009,0.0953,0.1719,0.0000,-0.0004,-0.0002,0.0057,1.5825,0.3516,0.3383,0.0087,0.0134,0.9409
5.7656,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0018,1.1811,0.8318,0.6009,0.0953,0.1719,0.0001,-0.0004,0.0001,0.0053,1.5826,0.3515,0.3383,0.0063,0.0131,0.9409
5.7758,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0018,1.1811,0.8318,0.6009,0.0952,0.1719,0.0003,-0.0003,0.0003,0.0050,1.5827,0.3513,0.3383,0.0039,0.0128,0.9409
5.7869,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0017,1.1811,0.8318,0.6009,0.0952,0.1719,0.0004,-0.0003,0.0002,0.0047,1.5827,0.3511,0.3381,0.0016,0.0129,0.9410
5.7986,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0017,1.1811,0.8318,0.6009,0.0951,0.1719,0.0004,-0.0002,0.0002,0.0043,1.5828,0.3510,0.3380,-0.0005,0.0130,0.9410
5.8093,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0017,1.1810,0.8318,0.6009,0.0951,0.1719,0.0004,-0.0002,0.0002,0.0040,1.5829,0.3509,0.3379,-0.0029,0.0129,0.9411
5.8204,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0017,1.1810,0.8318,0.6009,0.0950,0.1718,0.0003,-0.0003,0.0003,0.0036,1.5829,0.3507,0.3375,-0.0052,0.0132,0.9412
5.8318,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0017,1.1810,0.8318,0.6009,0.0949,0.1718,0.0002,-0.0002,0.0003,0.0033,1.5830,0.3506,0.3374,-0.0075,0.0132,0.9412
5.8424,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0017,1.1810,0.8318,0.6010,0.0949,0.1718,0.0000,-0.0002,0.0003,0.0030,1.5830,0.3505,0.3372,-0.0100,0.0131,0.9413
5.8538,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0017,1.1810,0.8318,0.6010,0.0949,0.1718,0.0001,-0.0001,0.0002,0.0025,1.5830,0.3504,0.3372,-0.0117,0.0130,0.9413
5.8651,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0017,1.1810,0.8318,0.6010,0.0949,0.1718,0.0002,0.0000,0.0000,0.0023,1.5830,0.3502,0.3371,-0.0140,0.0128,0.9413
5.8759,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0017,1.1810,0.8318,0.6010,0.0949,0.1717,0.0004,0.0001,-0.0002,0.0019,1.5830,0.3501,0.3370,-0.0158,0.0128,0.9413
5.8873,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0017,1.1810,0.8318,0.6010,0.0948,0.1717,0.0004,0.0000,-0.0005,0.0016,1.5831,0.3500,0.3369,-0.0176,0.0131,0.9413
5.8984,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0017,1.1810,0.8318,0.6010,0.0948,0.1717,0.0005,0.0001,-0.0009,0.0013,1.5831,0.3499,0.3369,-0.0192,0.0133,0.9413
5.9096,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0017,1.1810,0.8318,0.6010,0.0948,0.1716,0.0006,0.0000,-0.0011,0.0010,1.5831,0.3498,0.3364,-0.0209,0.0136,0.9414
5.9205,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0017,1.1810,0.8318,0.6010,0.0948,0.1715,0.0010,-0.0001,-0.0014,0.0007,1.5831,0.3498,0.3361,-0.0226,0.0138,0.9415
5.9317,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0017,1.1810,0.8317,0.6011,0.0947,0.1715,0.0013,-0.0002,-0.0013,0.0004,1.5832,0.3497,0.3361,-0.0243,0.0142,0.9414
5.9426,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0017,1.1810,0.8317,0.6011,0.0947,0.1715,0.0015,-0.0003,-0.0014,0.0001,1.5832,0.3496,0.3359,-0.0257,0.0145,0.9414
5.9539,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0016,1.1810,0.8317,0.6011,0.0947,0.1714,0.0016,-0.0003,-0.0012,-0.0002,1.5832,0.3496,0.3356,-0.0271,0.0152,0.9415
5.9652,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0016,1.1810,0.8317,0.6012,0.0946,0.1714,0.0015,-0.0005,-0.0012,-0.0005,1.5832,0.3495,0.3354,-0.0283,0.0156,0.9415
5.9761,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0016,1.1810,0.8317,0.6012,0.0946,0.1714,0.0012,-0.0005,-0.0012,-0.0007,1.5832,0.3495,0.3351,-0.0296,0.0157,0.9416
5.9907,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0016,1.1810,0.8317,0.6012,0.0945,0.1713,0.0007,-0.0005,-0.0010,-0.0009,1.5832,0.3495,0.3349,-0.0302,0.0161,0.9416
5.9984,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0016,1.1810,0.8317,0.6013,0.0946,0.1713,0.0001,-0.0009,-0.0015,-0.0011,1.5832,0.3494,0.3347,-0.0311,0.0162,0.9417
6.0091,27,PostHit,0,-0.4828,1.1550,0.6009,-0.0016,1.1810,0.8317,0.6013,0.0945,0.1713,-0.0002,-0.0007,-0.0010,-0.0013,1.5832,0.3494,0.3346,-0.0315,0.0164,0.9417
0.0117,28,PreCue,0,-0.0709,1.1550,0.4543,-0.0016,1.1810,0.8317,0.6014,0.0946,0.1713,-0.0004,-0.0009,-0.0005,-0.0014,1.5832,0.3494,0.3343,-0.0320,0.0166,0.9418
0.0226,28,PreCue,0,-0.0709,1.1550,0.4543,-0.0016,1.1810,0.8317,0.6015,0.0946,0.1714,-0.0004,-0.0011,0.0002,-0.0016,1.5832,0.3494,0.3345,-0.0325,0.0165,0.9417
0.0331,28,PreCue,0,-0.0709,1.1550,0.4543,-0.0016,1.1810,0.8317,0.6015,0.0946,0.1714,-0.0002,-0.0011,0.0006,-0.0018,1.5832,0.3493,0.3341,-0.0330,0.0164,0.9418
0.0445,28,PreCue,0,-0.0709,1.1550,0.4543,-0.0016,1.1809,0.8317,0.6016,0.0946,0.1714,0.0000,-0.0010,0.0009,-0.0019,1.5832,0.3493,0.3339,-0.0332,0.0167,0.9419
0.0560,28,PreCue,0,-0.0709,1.1550,0.4543,-0.0016,1.1809,0.8317,0.6016,0.0946,0.1714,0.0003,-0.0009,0.0010,-0.0020,1.5833,0.3493,0.3336,-0.0333,0.0166,0.9420
0.0688,28,PreCue,0,-0.0709,1.1550,0.4543,-0.0016,1.1809,0.8317,0.6016,0.0946,0.1714,0.0004,-0.0008,0.0010,-0.0021,1.5833,0.3492,0.3336,-0.0333,0.0167,0.9420
0.0828,28,PreCue,0,-0.0709,1.1550,0.4543,-0.0016,1.1809,0.8317,0.6016,0.0945,0.1714,0.0005,-0.0008,0.0009,-0.0023,1.5833,0.3492,0.3334,-0.0334,0.0168,0.9421
0.0891,28,PreCue,0,-0.0709,1.1550,0.4543,-0.0016,1.1809,0.8317,0.6016,0.0945,0.1714,0.0008,-0.0012,0.0008,-0.0025,1.5834,0.3492,0.3331,-0.0335,0.0170,0.9421
0.1010,28,PreCue,0,-0.0709,1.1550,0.4543,-0.0016,1.1809,0.8317,0.6016,0.0945,0.1715,0.0005,-0.0007,0.0005,-0.0027,1.5835,0.3491,0.3329,-0.0335,0.0172,0.9422
